             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
      10414036_793   general launch_P jzhan613  R 5-00:56:19      1 c024
      10414036_792   general launch_P jzhan613  R 5-01:00:24      1 c010
      10414036_332   general launch_P jzhan613  R 6-13:06:53      1 c091
      10414036_331   general launch_P jzhan613  R 6-13:08:52      1 c089
      10414036_780   general launch_P jzhan613  R 5-01:28:20      1 c033
      10414036_775   general launch_P jzhan613  R 5-01:34:22      1 c014
      10414036_764   general launch_P jzhan613  R 5-01:46:14      1 c056
      10414036_758   general launch_P jzhan613  R 5-01:50:14      1 c046
      10414036_759   general launch_P jzhan613  R 5-01:50:14      1 c081
      10414036_754   general launch_P jzhan613  R 5-01:58:08      1 c049
      10414036_752   general launch_P jzhan613  R 5-02:00:08      1 c007
      10414036_753   general launch_P jzhan613  R 5-02:00:08      1 c035
      10414036_738   general launch_P jzhan613  R 5-02:18:00      1 c044
      10414036_737   general launch_P jzhan613  R 5-02:19:59      1 c066
      10414036_736   general launch_P jzhan613  R 5-02:21:59      1 c034
      10414036_722   general launch_P jzhan613  R 5-02:44:00      1 c052
      10414036_723   general launch_P jzhan613  R 5-02:44:00      1 c008
      10414036_721   general launch_P jzhan613  R 5-02:46:00      1 c055
      10414036_708   general launch_P jzhan613  R 5-03:11:59      1 c012
      10414036_707   general launch_P jzhan613  R 5-03:13:59      1 c090
      10414036_706   general launch_P jzhan613  R 5-03:15:59      1 c019
      10414036_693   general launch_P jzhan613  R 5-03:31:59      1 c080
      10414036_692   general launch_P jzhan613  R 5-03:33:59      1 c044
      10414036_691   general launch_P jzhan613  R 5-03:35:59      1 c105
          10499114   general SLURM_Sw  nuislam  R   19:23:30      1 g030
          10499115   general SLURM_Sw  nuislam  R   19:23:30      1 g038
      10414036_678   general launch_P jzhan613  R 5-03:53:59      1 c070
      10414036_677   general launch_P jzhan613  R 5-03:55:58      1 c012
      10414036_676   general launch_P jzhan613  R 5-03:57:58      1 c069
          10499113   general SLURM_Sw  nuislam  R   19:39:38      1 g006
      10414036_663   general launch_P jzhan613  R 5-04:07:59      1 c008
      10414036_662   general launch_P jzhan613  R 5-04:11:58      1 c056
      10414036_661   general launch_P jzhan613  R 5-04:15:58      1 c110
          10493981   general pixel2ca  zzhou82  R    4:04:24      1 g030
      10414036_648   general launch_P jzhan613  R 5-04:33:58      1 c024
      10414036_646   general launch_P jzhan613  R 5-04:35:58      1 c059
      10414036_647   general launch_P jzhan613  R 5-04:35:58      1 c059
      10414036_333   general launch_P jzhan613  R 6-13:02:53      1 c054
      10414036_632   general launch_P jzhan613  R 5-04:53:58      1 c013
      10414036_633   general launch_P jzhan613  R 5-04:53:58      1 c040
      10414036_631   general launch_P jzhan613  R 5-04:55:58      1 c053
      10414036_618   general launch_P jzhan613  R 5-05:09:58      1 c025
      10414036_616   general launch_P jzhan613  R 5-05:13:57      1 c006
      10414036_617   general launch_P jzhan613  R 5-05:13:57      1 c093
      10414036_603   general launch_P jzhan613  R 5-05:23:56      1 c104
      10414036_602   general launch_P jzhan613  R 5-05:25:56      1 c007
      10414036_601   general launch_P jzhan613  R 5-05:29:56      1 c054
          10493980   general pixel2ca  zzhou82  R    5:28:53      1 g237
      10414036_587   general launch_P jzhan613  R 5-05:49:56      1 c052
      10414036_588   general launch_P jzhan613  R 5-05:49:56      1 c093
      10414036_586   general launch_P jzhan613  R 5-05:51:56      1 c053
      10414036_573   general launch_P jzhan613  R 5-05:59:55      1 c037
      10414036_571   general launch_P jzhan613  R 5-06:03:54      1 c046
      10414036_572   general launch_P jzhan613  R 5-06:03:54      1 c086
      10414036_558   general launch_P jzhan613  R 5-06:19:36      1 c033
      10414036_556   general launch_P jzhan613  R 5-06:21:35      1 c057
      10414036_557   general launch_P jzhan613  R 5-06:21:35      1 c098
      10414036_543   general launch_P jzhan613  R 5-06:43:28      1 c023
      10414036_542   general launch_P jzhan613  R 5-06:47:26      1 c079
      10414036_541   general launch_P jzhan613  R 5-07:09:18      1 c101
      10414036_526   general launch_P jzhan613  R 5-07:21:14      1 c065
      10414036_527   general launch_P jzhan613  R 5-07:21:14      1 c065
      10414036_528   general launch_P jzhan613  R 5-07:21:14      1 c080
      10414036_511   general launch_P jzhan613  R 5-08:03:07      1 c024
      10414036_512   general launch_P jzhan613  R 5-08:03:07      1 c024
      10414036_513   general launch_P jzhan613  R 5-08:03:07      1 c024
      10414036_496   general launch_P jzhan613  R 5-08:35:08      1 c059
      10414036_497   general launch_P jzhan613  R 5-08:35:08      1 c058
      10414036_498   general launch_P jzhan613  R 5-08:35:08      1 c058
      10414036_466   general launch_P jzhan613  R 5-08:35:09      1 c069
      10414036_467   general launch_P jzhan613  R 5-08:35:09      1 c111
      10414036_468   general launch_P jzhan613  R 5-08:35:09      1 c111
      10414036_481   general launch_P jzhan613  R 5-08:35:09      1 c087
      10414036_482   general launch_P jzhan613  R 5-08:35:09      1 c088
      10414036_483   general launch_P jzhan613  R 5-08:35:09      1 c088
          10498861   general short_Hb  mpirnia  R    6:20:33      1 g022
      10414036_347   general launch_P jzhan613  R 6-12:42:53      1 c031
      10414036_348   general launch_P jzhan613  R 6-12:42:53      1 c083
      10414036_346   general launch_P jzhan613  R 6-12:44:52      1 c056
          10414817   general heP22.ob mingming  R 5-17:12:57      1 c104
      10414036_362   general launch_P jzhan613  R 6-12:17:03      1 c043
      10414036_363   general launch_P jzhan613  R 6-12:17:03      1 c112
      10414036_361   general launch_P jzhan613  R 6-12:19:02      1 c091
          10497207   general    METAD masauer2  R 1-02:07:33      1 g009
          10497208   general    METAD masauer2  R 1-02:07:33      1 g025
      10414036_453   general launch_P jzhan613  R 5-17:20:03      1 c040
      10414036_451   general launch_P jzhan613  R 5-17:21:52      1 c037
      10414036_452   general launch_P jzhan613  R 5-17:21:52      1 c086
          10496646   general    r1280 mguberm1  R 1-10:46:48      1 g049
          10496648   general   r1280y mguberm1  R 1-10:46:48      1 g049
          10496654   general    r1274 mguberm1  R 1-10:46:48      1 g049
          10496655   general   r1274y mguberm1  R 1-10:46:48      1 g050
          10496861   general sbatch_r msarava7  R 1-04:45:25      1 g239
      10414036_393   general launch_P jzhan613  R 5-20:29:08      1 c096
      10414036_392   general launch_P jzhan613  R 5-20:32:56      1 c088
      10414036_391   general launch_P jzhan613  R 5-20:34:58      1 c013
          10484343   general tau-4pln   dsaha3  R 2-02:32:53      1 g046
          10493977   general pixel2ca  zzhou82  R 1-00:23:47      1 g015
          10498912   general 1-charge   bdneff  R    1:57:03      1 g001
          10487087   general ood-jupy mhajinaj  R 2-01:34:55      1 g234
          10494595   general diffusio  zzhou82  R 1-02:07:31      1 g046
          10506469   general bl_aLJCo    osg01  R    1:55:22      1 g235
          10506468   general bl_Fda0C    osg01  R    2:51:44      1 g236
          10498166   general tau-plnr   dsaha3  R   21:02:43      1 g037
          10498162   general  1tau-nt   dsaha3  R   22:30:47      1 g047
          10494025   general diffusio  zzhou82  R 1-19:54:33      1 g008
          10499154   general  dop5_84 cdossan2  R   18:39:46      1 c009
          10499155   general  dop5_85 cdossan2  R   18:35:55      1 c005
          10499156   general  dop5_86 cdossan2  R   18:35:55      1 c005
          10494020   general diffusio  zzhou82  R 1-20:04:36      1 g009
          10499159   general  dop5_87 cdossan2  R   18:35:55      1 c005
          10499160   general  dop5_88 cdossan2  R   18:35:55      1 c005
          10499161   general  dop5_89 cdossan2  R   18:35:55      1 c005
          10499150   general  dop5_82 cdossan2  R   18:49:28      1 c042
          10499153   general  dop5_83 cdossan2  R   18:49:28      1 c042
          10436279   general   job.sh    kewu3  R 6-00:28:20      1 c005
          10436281   general   job.sh    kewu3  R 6-00:28:20      1 c006
          10436282   general   job.sh    kewu3  R 6-00:28:20      1 c089
          10436283   general   job.sh    kewu3  R 6-00:28:20      1 c090
          10436284   general   job.sh    kewu3  R 6-00:28:20      1 c026
          10436285   general   job.sh    kewu3  R 6-00:28:20      1 c027
          10436274   general   job.sh    kewu3  R 6-00:29:25      1 c055
          10436275   general   job.sh    kewu3  R 6-00:29:25      1 c061
          10436276   general   job.sh    kewu3  R 6-00:29:25      1 c066
          10436277   general   job.sh    kewu3  R 6-00:29:25      1 c070
          10496593   highmem upgma_ra dimart11 PD       0:00      1 (Resources)
          10488824   highmem ood-jupy mmsahasr PD       0:00      1 (Priority)
          10488825   highmem ood-jupy mmsahasr PD       0:00      1 (Priority)
          10471575   highmem   cpujob lwelbank  R 1-18:23:23      1 h002
          10471556   highmem   cpujob lwelbank  R 1-20:58:50      1 h004
          10461603   highmem   cpujob lwelbank  R 3-14:46:01      1 h003
          10461566   highmem   cpujob lwelbank  R 3-15:32:23      1 h005
          10464740   highmem ood-jupy mmsahasr  R 3-14:35:01      1 h001
          10509272       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509273       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509274       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509275       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509276       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509277       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509278       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509279       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509280       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509281       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509282       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509283       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509284       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509285       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509286       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509287       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509288       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509289       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509290       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509291       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509292       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509293       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509294       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509295       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509296       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509297       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10509298       htc pull_nam shamil16 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
